duration,src_bytes,dst_bytes,label
0,327,910,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,20,0,normal
0,227,7707,normal
0,0,0,normal
0,330,1749,normal
0,0,0,attack
0,567,0,normal
21,323,1054,normal
0,0,0,attack
0,1086,330,normal
0,748,0,normal
0,0,0,attack
0,0,0,normal
0,30,90,normal
0,45,133,normal
0,0,0,attack
0,0,0,attack
3,1320,332,normal
0,0,0,attack
0,1032,0,attack
0,0,0,attack
0,182,9443,normal
0,216,863,normal
0,15876,0,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,516,4,normal
0,327,648,normal
0,307,3447,normal
0,344,255,normal
0,0,0,attack
0,0,0,attack
0,245,0,normal
0,28,0,attack
0,0,0,attack
0,200,1800,normal
0,295,741,normal
0,11,0,normal
0,2493,388,normal
0,291,2696,normal
0,8,0,attack
1,714,329,normal
27,1061,3081,normal
0,0,0,attack
0,0,0,attack
0,44,44,normal
0,206,6783,normal
0,0,0,attack
0,0,0,attack
10007,615,31623,normal
0,323,337,normal
0,45,73,normal
0,0,0,attack
0,208,2568,normal
0,45,88,normal
0,238,336,normal
0,288,9693,normal
0,126,179,attack
0,35,95,normal
0,0,0,attack
0,266,481,normal
0,796,333,normal
13014,732,122323,normal
0,2971,338,normal
0,54540,8314,attack
0,0,0,attack
9887,147,105,normal
0,516,4,normal
0,294,1357,normal
0,334,0,attack
0,301,3276,normal
0,45,128,normal
0,221,2160,normal
0,211,3411,normal
0,277,1744,normal
0,218,1128,normal
0,0,0,normal
0,854,0,normal
0,324,1942,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,190,622,normal
0,268,259,normal
0,54540,8314,attack
0,899,330,normal
0,0,0,normal
0,280,1199,normal
0,0,0,attack
0,202,1551,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,333,633,normal
0,224,2698,normal
0,0,0,attack
0,8,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,207,0,attack
0,252,798,normal
0,315,1223,normal
0,0,0,attack
0,0,0,attack
0,359,343,normal
0,0,0,attack
1,1771,417,normal
0,340,6631,normal
6,1229,2451,attack
0,0,0,attack
0,38568,7300,attack
0,325,753,normal
0,0,0,attack
0,296,2442,normal
0,8,0,attack
3,105,147,normal
0,0,0,attack
0,252,4312,normal
0,204,1672,normal
0,1032,0,attack
0,43,72,normal
0,0,0,normal
0,0,0,attack
0,0,0,attack
0,332,460,normal
0,36,92,normal
0,0,0,attack
0,0,191,normal
0,105,147,normal
0,0,0,attack
0,0,0,attack
0,230,2013,normal
0,183,0,normal
0,313,406,normal
0,8,0,attack
0,235,10486,normal
0,0,0,attack
0,209,1047,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,42,72,normal
0,1480,0,attack
0,0,0,attack
0,0,0,attack
0,1029,386,normal
0,0,0,attack
0,43,119,normal
0,291,21953,normal
0,0,0,attack
0,44,127,normal
0,221,715,normal
0,0,0,attack
0,0,0,attack
0,211,5415,normal
0,0,0,attack
0,0,0,normal
0,0,0,attack
0,0,0,normal
0,0,0,attack
0,44,156,normal
0,1118,333,normal
0,45,76,normal
0,0,0,attack
0,8,0,attack
0,0,0,attack
0,312,24572,normal
37592,1,0,attack
0,0,0,attack
0,210,6724,normal
0,105,403,normal
12,0,0,attack
0,0,0,attack
0,307,6748,normal
0,0,0,attack
0,291,920,normal
0,283,259,normal
0,1,0,attack
0,1032,0,attack
0,292,1275,normal
0,1165,330,normal
0,0,0,normal
0,43,68,normal
0,516,4,normal
0,0,0,attack
0,6932,0,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,1726,373,normal
0,182,0,normal
0,2890,0,normal
0,0,0,attack
0,296,163,normal
0,0,0,attack
0,0,0,normal
0,0,0,attack
0,0,0,attack
0,12,0,normal
0,202,2747,normal
0,0,0,attack
0,0,0,attack
0,204,604,normal
0,284,26546,normal
0,0,0,attack
0,520,0,attack
0,0,0,attack
0,45,75,normal
0,0,0,attack
0,43,128,normal
1,895,330,normal
0,0,0,attack
0,798,333,normal
0,1032,0,attack
0,0,0,attack
0,289,9472,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,1032,0,attack
0,197,2280,normal
0,0,0,attack
0,233,2507,normal
0,0,0,attack
1,2888,331,normal
0,44,134,normal
0,0,0,attack
0,0,0,attack
0,292,2312,normal
0,196,2531,normal
0,0,0,attack
0,0,0,attack
0,211,321,normal
0,287,2168,normal
0,0,0,attack
0,313,2785,normal
0,0,0,attack
0,0,0,attack
0,224,2051,normal
5208,248,40076,normal
0,301,23863,normal
0,359,294,normal
0,520,0,attack
0,274,3189,normal
0,0,0,attack
0,220,648,normal
0,520,0,attack
0,233,886,normal
0,223,10541,normal
0,0,0,attack
0,0,0,attack
0,228,27222,normal
0,233,1842,normal
0,0,0,attack
0,274,3067,normal
0,213,1773,normal
0,0,0,attack
23132,1,0,attack
0,44,44,normal
0,0,0,attack
0,298,1658,normal
0,0,0,attack
0,8,0,attack
0,1032,0,attack
0,0,0,attack
0,0,0,attack
0,145,13603,normal
0,0,0,attack
0,0,0,attack
5,1687,368,normal
0,0,0,attack
0,376,2324,normal
0,0,0,attack
0,729,330,normal
0,127,0,normal
39,351,1465775,normal
0,0,0,attack
0,8,0,attack
0,0,0,attack
0,5319,0,normal
0,193,7927,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,287,392,normal
0,8,0,attack
0,99,45,normal
0,0,0,attack
0,8,0,attack
0,1321,327,normal
0,0,0,attack
0,0,0,attack
3,35,130,normal
0,1785,325,normal
0,54540,8314,attack
0,246,1719,normal
0,0,0,attack
0,0,0,attack
0,8,0,attack
0,45,45,normal
0,0,0,attack
0,36,96,normal
0,0,0,attack
0,256,3046,normal
0,1199,0,normal
0,0,0,attack
0,201,0,normal
0,8,0,attack
0,1032,0,attack
0,307,7351,normal
0,293,25090,normal
0,0,0,attack
0,164,29148,normal
249,690,2077,normal
0,0,0,attack
0,372,8981,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,1480,0,attack
0,48,48,normal
0,249,1408,normal
0,0,0,attack
0,175,170,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
264,314,266,normal
0,230,3222,normal
0,1523,328,normal
0,0,0,attack
0,44,74,normal
0,0,0,attack
9405,147,105,normal
0,230,27222,normal
12,966,322,normal
0,0,0,attack
0,0,0,attack
0,248,2825,normal
0,0,0,attack
0,0,0,attack
0,8,0,attack
0,315,2698,normal
0,0,0,attack
0,0,0,attack
0,44,77,normal
0,1032,0,attack
0,45,131,normal
0,0,0,attack
0,212,1010,normal
0,229,366,normal
0,0,0,attack
0,297,1155,normal
0,1032,0,attack
0,0,0,attack
0,45,74,normal
0,8,0,attack
0,1032,0,attack
0,0,0,attack
0,0,0,attack
0,748,0,normal
0,0,0,attack
0,0,0,attack
0,36,130,normal
2,1896,327,normal
0,0,0,attack
1,941,327,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,246,883,normal
0,0,0,attack
0,212,2446,normal
0,0,0,attack
75,287,8528,normal
0,281,7205,normal
0,0,0,attack
0,218,857,normal
0,8,0,attack
0,0,0,attack
0,45,124,normal
0,193,761,normal
0,270,2042,normal
0,0,0,attack
0,54540,8314,attack
0,0,0,attack
0,203,256,normal
0,0,0,attack
0,0,0,attack
0,237,2698,normal
0,753,326,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,2153,329,normal
0,319,510,normal
0,8,0,attack
0,328,653,normal
0,43,113,normal
0,285,25519,normal
0,0,0,attack
38,1485,4152,normal
0,0,0,attack
0,3676,0,normal
0,0,0,attack
0,44,71,normal
0,306,2239,normal
9721,1,0,attack
0,243,10041,normal
0,288,2332,normal
0,0,0,attack
0,0,0,attack
0,8,0,attack
0,516,4,normal
0,0,0,attack
0,43,131,normal
0,249,742,normal
7,862,332,normal
0,43,127,normal
0,236,397,normal
0,71,0,normal
0,0,0,attack
0,1,0,attack
0,0,0,attack
0,0,0,attack
0,30,0,normal
1470,145,105,normal
0,0,0,attack
0,0,0,attack
0,276,12105,normal
0,0,0,attack
0,1766,0,normal
4070,145,105,normal
0,0,0,attack
0,0,0,attack
1506,147,105,normal
0,259,0,normal
0,0,0,attack
0,0,0,attack
0,314,839,normal
0,520,0,attack
2,2194619,0,normal
0,0,0,attack
0,291,983,normal
3,899,334,normal
0,0,0,attack
0,0,0,attack
0,1032,0,attack
17,0,0,attack
0,0,0,attack
0,245,613,normal
0,857,323,normal
0,0,0,attack
0,1008,372,normal
0,0,0,attack
0,0,0,attack
0,145,0,normal
0,299,2314,normal
0,26,0,normal
1,20529,373,normal
0,0,0,attack
0,0,0,attack
0,0,0,normal
0,45,134,normal
0,33,95,normal
0,207,553,normal
0,0,0,attack
0,0,0,attack
0,217,15949,normal
0,230,335,normal
0,0,0,normal
0,0,0,attack
0,44,44,normal
0,259,0,normal
0,259,1100,normal
0,238,10378,normal
0,0,0,attack
0,0,0,attack
0,328,2175,normal
0,0,0,attack
0,0,0,attack
0,314,1415,normal
0,0,0,attack
0,174,2354,normal
2,3970,332,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
28,1483,4152,normal
13,1822,333,normal
0,324,1875,normal
35,1496,4152,normal
0,211,11514,normal
0,0,0,attack
791,1,0,attack
0,0,0,normal
0,7,271,normal
0,0,0,normal
0,222,4735,normal
0,315,2168,normal
0,7569,387,normal
0,30,0,normal
0,0,0,attack
0,313,1656,normal
0,0,0,attack
0,332,1074,normal
0,35040,0,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
161,1,0,attack
22901,1,0,attack
0,8,0,attack
0,0,0,attack
0,214,1718,normal
0,0,0,attack
0,30,0,normal
0,227,392,normal
0,0,0,attack
0,0,0,attack
0,245,18802,normal
0,45,76,normal
0,8,0,attack
0,0,0,attack
0,0,0,attack
0,211,3421,normal
0,0,0,attack
0,186,1220,normal
0,226,396,normal
0,188,5967,normal
0,715,286,normal
0,316,406,normal
0,520,0,attack
0,48,48,normal
0,0,0,attack
0,28,0,attack
0,1032,0,attack
0,520,0,attack
0,0,0,attack
0,46,82,normal
37,159,14131,normal
0,200,301,normal
0,28,0,attack
0,222,11892,normal
0,0,0,attack
1,16661,390,normal
0,0,0,attack
0,0,0,attack
11,105,2279,normal
0,0,0,attack
0,0,0,attack
0,4753,0,normal
0,0,0,attack
0,0,0,attack
0,319,483,normal
0,0,0,attack
0,748,0,normal
0,8,0,attack
0,854,0,normal
0,0,0,attack
0,45,45,normal
1,697,331,normal
0,213,810,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,282,2113,normal
0,0,0,attack
0,0,0,normal
0,0,0,attack
0,192,2241,normal
0,604,279,normal
18053,4571,29709,normal
4545,146,105,normal
0,0,0,attack
0,0,0,attack
0,229,273,normal
0,0,0,attack
0,0,0,attack
0,334,327,normal
0,0,0,attack
0,2370,337,normal
0,0,0,attack
0,0,0,attack
0,235,283,normal
0,0,0,attack
3,3711,362,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,221,22048,normal
0,1032,0,attack
0,8,0,attack
0,383,0,normal
0,0,0,attack
0,0,0,attack
2,2194619,0,normal
0,7162,0,normal
0,0,0,attack
0,78,0,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,242,324,normal
0,244,515,normal
0,221,1183,normal
0,0,0,attack
0,345,255,normal
0,327,18798,normal
0,0,0,attack
0,145,0,normal
0,234,9424,normal
0,0,0,attack
0,0,0,attack
0,351,866,normal
0,138,43803,normal
0,232,1075,normal
0,208,759,normal
0,0,0,attack
0,8,0,attack
7,0,0,attack
0,212,774,normal
0,0,0,attack
0,43,43,normal
0,0,0,attack
0,0,0,attack
6984,147,105,normal
22,293,903,normal
0,204,3465,normal
0,2712,328,normal
0,0,0,attack
1,1390,334,normal
31,878,2586,normal
0,0,0,attack
0,291,1208,normal
0,516,4,normal
0,235,981,normal
0,8,0,attack
0,334,0,attack
0,378,1413,normal
0,0,0,normal
0,0,0,attack
0,220,696,normal
0,0,0,attack
0,46,128,normal
0,0,0,attack
0,59,0,normal
0,1032,0,attack
0,641,0,normal
0,236,1973,normal
0,0,0,attack
0,18,0,attack
0,0,0,attack
0,35195,0,normal
0,64,0,normal
0,221,4073,normal
0,15876,0,normal
0,1032,0,attack
0,28,0,attack
0,0,0,attack
0,0,0,attack
1,551,333,normal
0,105,147,normal
0,46,87,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,349,508,normal
0,343,392,normal
0,289,2785,normal
0,0,0,attack
0,0,0,normal
0,0,0,attack
0,0,0,attack
0,159,2886,normal
0,0,0,attack
0,286,8188,normal
0,45,45,normal
0,35,0,normal
0,212,171,normal
0,8,0,attack
0,283,6560,normal
0,295,9492,normal
0,310,23714,normal
0,0,0,attack
0,331,2029,normal
0,195,1227,normal
0,221,6692,normal
0,0,0,attack
0,352,408,normal
0,308,3222,normal
0,303,7208,normal
5,2194619,0,normal
0,223,1367,normal
0,0,0,attack
0,167,435,normal
0,88,0,normal
0,263,511,normal
0,285,1994,normal
7,105,1019,normal
0,9,223,normal
0,214,6513,normal
0,230,1075,normal
0,377,1437,normal
0,34,94,normal
0,274,10251,normal
10,0,5155468,attack
0,234,291,normal
0,236,35870,normal
0,0,0,normal
0,0,0,attack
0,0,0,attack
0,54540,8314,attack
0,0,0,attack
0,0,0,attack
7,1341,369,normal
0,202,723,normal
0,0,0,attack
0,0,0,attack
0,215,0,attack
0,0,0,attack
0,44,73,normal
0,0,0,attack
1,346,646195,normal
0,0,0,attack
0,8,0,attack
0,0,0,attack
0,851,334,normal
25821,1,0,attack
13796,1,0,attack
0,0,0,attack
0,0,0,attack
0,210,301,normal
0,54540,8314,attack
0,0,0,attack
0,45,111,normal
0,280,505,normal
0,0,0,attack
0,228,1344,normal
0,327,8801,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,44,70,normal
0,215,0,attack
0,44,132,normal
0,2545,281,normal
0,11,0,normal
0,716,332,normal
0,8,0,attack
0,1,0,attack
0,324,1425,normal
0,214,7389,normal
0,0,0,attack
0,229,13918,normal
0,0,0,attack
0,314,1028,normal
0,194,263,normal
0,317,1484,normal
0,235,560,normal
0,224,816,normal
0,19,0,normal
0,1032,0,attack
0,0,0,attack
3,1917,374,normal
0,45,127,normal
0,0,0,attack
0,207,0,attack
0,6,264,normal
0,0,0,attack
0,0,0,normal
0,218,321,normal
0,0,0,attack
0,266,825,normal
0,0,0,attack
0,297,312,normal
0,1480,0,attack
0,0,0,attack
0,1555,338,normal
0,0,0,attack
0,183,0,normal
0,0,0,attack
236,2421,332,normal
0,0,0,attack
0,334,2513,normal
0,0,0,normal
0,208,2568,normal
0,1,0,attack
584,568,2478,normal
0,122,7355,normal
0,42,125,normal
0,0,0,attack
0,0,0,normal
0,8,0,attack
0,767,334,normal
0,173,11264,normal
0,18,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,255,434,normal
0,45,45,normal
0,315,1230,normal
0,520,0,attack
0,0,0,attack
0,0,0,attack
0,209,255,normal
0,46,46,normal
0,200,648,normal
1,1166,329,normal
0,54540,8314,attack
0,0,0,attack
0,141,4030,normal
0,2404,330,normal
0,304,2698,normal
0,0,0,attack
1031,1,0,attack
0,0,0,attack
0,1032,0,attack
0,0,0,attack
0,0,0,attack
0,342,3347,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,8,0,attack
5547,147,105,normal
0,0,0,attack
6,0,0,attack
0,0,0,attack
0,28,0,attack
10,1076,365,normal
0,0,0,attack
0,234,1931,normal
0,0,0,attack
0,0,0,attack
0,18,0,attack
0,4380,0,normal
0,0,0,attack
0,45,45,normal
0,0,0,attack
0,229,8033,normal
0,45,139,normal
0,0,0,attack
0,8,0,attack
0,247,637,normal
5,2694,329,normal
0,0,0,attack
0,205,2750,normal
0,30,0,normal
0,46,145,normal
0,54540,8314,attack
0,314,2113,normal
0,1846,363,normal
0,292,247,normal
0,0,0,attack
0,0,0,attack
0,46,80,normal
0,245,0,normal
0,0,0,attack
0,0,0,attack
0,1032,0,attack
0,332,1298,normal
0,324,2650,normal
0,220,8808,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,1410,334,normal
0,226,1047,normal
0,240,406,normal
0,251,3198,normal
0,0,0,attack
0,214,306,normal
0,236,660,normal
0,1,0,attack
0,43,43,normal
0,322,4137,normal
0,7940,0,normal
0,0,0,attack
0,303,1540,normal
0,205,365,normal
0,283,383,normal
0,0,0,attack
0,44,70,normal
0,516,4,normal
23,1470,0,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,normal
0,43,125,normal
0,307,592,normal
0,327,392,normal
0,0,0,attack
0,0,0,attack
0,779,335,normal
0,0,0,attack
0,0,0,attack
0,654,334,normal
0,0,0,attack
20221,146,105,normal
0,8,0,attack
0,18,0,attack
2,0,0,attack
0,158,417,normal
0,54540,8314,attack
0,0,0,attack
0,332,6700,normal
0,0,0,attack
0,0,0,normal
0,0,0,attack
0,0,0,attack
0,1,0,attack
0,0,0,attack
0,203,784,normal
0,0,0,attack
0,999,333,normal
0,0,0,attack
0,0,0,attack
0,46,142,normal
0,0,0,attack
0,308,1587,normal
0,267,3563,normal
0,243,725,normal
0,11,0,normal
0,8,139,normal
0,0,0,attack
0,265,279,normal
0,0,0,attack
0,293,1226,normal
0,7196,0,normal
0,0,0,attack
0,0,0,attack
84,158,16042,normal
0,43,131,normal
0,28,0,attack
0,309,314,normal
0,394,8957,normal
0,1032,0,attack
0,0,0,attack
0,0,0,attack
29,1179,3380,normal
0,304,8497,normal
0,1032,0,attack
0,0,0,attack
0,359,4962,normal
0,7,138,normal
1,1094,384,normal
0,0,0,attack
0,1,0,attack
0,0,0,attack
0,218,2112,normal
0,0,0,attack
0,267,333,normal
0,0,0,attack
0,336,451,normal
0,0,0,attack
0,4892,0,normal
0,0,0,attack
0,299,5854,normal
0,11376,0,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,44,110,normal
0,213,1047,normal
8975,1,0,attack
42296,1,0,attack
0,0,0,attack
0,215,301,normal
0,501760,0,normal
0,0,0,attack
0,0,0,attack
0,0,0,normal
0,43,130,normal
0,279,3727,normal
0,213,774,normal
0,220,1181,normal
0,221,776,normal
0,45,45,normal
0,0,0,attack
0,0,0,attack
0,46,132,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
30,46,46,normal
0,11,0,normal
0,213,1869,normal
0,0,0,attack
0,46,76,normal
0,332,2232,normal
0,1827,325,normal
0,44,73,normal
0,78,0,normal
0,0,0,attack
0,329,754,normal
0,0,0,attack
0,0,0,normal
0,46,131,normal
0,1032,0,attack
0,749,0,normal
0,0,0,attack
0,0,0,normal
0,218,1078,normal
0,323,180,normal
0,292,13202,normal
0,221,1813,normal
0,267,540,normal
0,0,0,attack
0,383,0,normal
0,220,770,normal
0,340,2118,normal
0,0,0,attack
0,332,279,normal
0,0,0,attack
0,4311,326,normal
0,0,0,attack
4254,147,105,normal
0,33,0,normal
0,1005,331,normal
0,0,0,normal
0,43,129,normal
0,222,2118,normal
0,291,3299,normal
0,0,0,attack
0,46,128,normal
0,0,0,attack
0,0,0,normal
0,304,1380,normal
0,0,0,attack
0,0,0,attack
0,54540,8314,attack
0,0,0,attack
0,0,0,attack
0,0,25519,normal
0,264,5206,normal
0,321,649,normal
0,0,0,attack
0,200,6329,normal
0,215,267,normal
0,44,44,normal
0,224,356,normal
0,8,0,attack
0,0,0,attack
0,211,2648,normal
0,237,667,normal
11138,146,105,normal
0,299,2507,normal
0,276,4719,normal
0,0,0,attack
0,0,0,attack
0,303,21479,normal
0,8,0,attack
0,0,0,attack
0,0,0,attack
0,304,4809,normal
0,222,186,normal
0,0,0,attack
0,273,498,normal
0,0,0,attack
0,0,0,attack
0,8,140,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,221,810,normal
0,1032,0,attack
0,0,0,attack
0,247,2688,normal
0,191,3018,normal
5,8,139,normal
0,326,1502,normal
0,305,188,normal
0,46,131,normal
0,0,0,attack
0,261,29200,normal
30,1471,4152,normal
0,0,0,attack
0,8,0,attack
0,383,0,normal
0,322,4009,normal
0,7280,0,normal
0,0,0,attack
4,832,0,attack
0,332,1930,normal
0,8,0,attack
0,0,0,attack
0,0,0,normal
0,0,0,attack
0,321,11745,normal
0,251,4214,normal
0,516,4,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,228,1483,normal
0,0,0,normal
0,0,0,attack
0,0,0,attack
0,219,2816,normal
0,334,281,normal
0,8,0,attack
0,4014,0,normal
0,192,0,normal
0,268,8719,normal
0,183,0,normal
0,46,46,normal
0,223,10318,normal
0,338,304,normal
0,34,0,normal
0,0,0,attack
0,220,337,normal
0,30,0,normal
0,251,2679,normal
1,3600,328,normal
0,204,28271,normal
0,2141,405,normal
0,316,369,normal
26,340,1072,normal
0,335,486,normal
0,45,80,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,209,7355,normal
0,0,0,attack
0,0,0,attack
0,45,45,normal
0,0,0,attack
0,0,0,attack
0,309,294,normal
0,250,523,normal
0,54540,8314,attack
0,0,0,attack
11,1804,330,normal
0,209,278,normal
0,337,471,normal
0,277,330,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,339,10378,normal
1,0,0,attack
0,0,0,normal
0,0,0,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,211,578,normal
0,0,0,attack
0,243,406,normal
0,43,131,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,520,0,attack
0,0,0,attack
0,218,303,normal
0,0,0,attack
0,345,1713,normal
0,0,0,attack
0,0,0,normal
6523,732,8354,normal
0,203,313,normal
0,2709,336,normal
0,54540,8314,attack
0,54540,8314,attack
0,141,4027,normal
0,222,453,normal
0,28,0,attack
0,0,0,attack
0,1032,0,attack
0,0,0,attack
0,18,0,attack
0,0,0,attack
0,0,0,attack
0,1,0,attack
0,0,0,attack
0,0,0,attack
0,1174,2447,attack
0,237,2325,normal
0,301,1380,normal
0,300,189,normal
0,265,1791,normal
0,1035,330,normal
0,266,608,normal
0,399,296,normal
0,253,1579,normal
0,18,0,attack
0,221,1600,normal
0,33,89,normal
0,324,1415,normal
0,219,356,normal
0,347,572,normal
0,35,95,normal
0,190,1027,normal
0,0,0,attack
0,313,335,normal
0,0,0,attack
0,0,0,attack
0,334,657,normal
0,1032,0,attack
0,206,656,normal
0,0,0,normal
0,159,7226,normal
0,276,487,normal
0,0,0,attack
0,201,658,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,187,313,normal
0,206,4720,normal
1761,147,105,normal
0,220,253,normal
1,1211,2449,attack
0,286,670,normal
0,275,388,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,8,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,501760,0,normal
0,192,0,normal
0,0,0,attack
0,0,0,attack
0,229,17640,normal
0,306,457,normal
0,0,0,attack
0,216,1709,normal
0,0,0,attack
0,100,0,attack
0,0,0,attack
0,233,6703,normal
0,302,1366,normal
0,207,934,normal
0,142,3842,normal
0,8,0,attack
0,286,363,normal
0,221,10242,normal
0,232,453,normal
0,256,2787,normal
0,28,0,attack
0,0,2761,normal
0,288,2055,normal
0,0,0,attack
0,0,0,attack
0,261,339,normal
0,383,0,normal
0,196,3629,normal
0,314,6924,normal
2,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
3038,146,105,normal
0,0,0,attack
0,361,865,normal
0,222,1726,normal
0,44,84,normal
0,0,0,attack
0,0,0,attack
0,335,263,normal
0,0,0,attack
0,0,0,attack
0,3690,0,normal
0,0,0,attack
0,0,0,attack
0,205,676,normal
0,321,640,normal
0,256,8708,normal
0,0,0,attack
0,214,4402,normal
40883,1,0,attack
0,46,46,normal
0,297,1155,normal
0,209,3388,normal
0,255,4214,normal
0,8,0,attack
0,232,3118,normal
0,203,50840,normal
0,0,0,attack
0,154,10873,normal
0,36,101,normal
0,0,0,attack
0,0,0,attack
0,263,7218,normal
0,64,0,normal
0,220,1207,normal
0,334,0,attack
0,301,2239,normal
0,641,0,normal
0,252,3791,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
1,2932,334,normal
0,281,1198,normal
0,223,1227,normal
1,2238,407,normal
0,246,525,normal
4521,1,0,attack
0,305,2178,normal
31441,1,0,attack
0,0,0,attack
0,0,0,normal
0,0,0,attack
0,0,0,attack
0,28,0,attack
0,8,0,attack
0,221,308,normal
0,0,0,attack
0,0,0,attack
0,974,334,normal
0,0,0,attack
0,0,0,attack
0,8,0,attack
0,43,74,normal
0,0,0,attack
0,42,42,normal
0,0,0,attack
0,201,1660,normal
0,0,0,attack
0,207,855,normal
0,9,36,normal
0,0,0,attack
0,245,2096,normal
0,0,0,attack
0,207,808,normal
0,45,133,normal
0,48,48,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,30,0,normal
0,300,4728,normal
0,318,1230,normal
0,0,0,attack
0,1473,282,normal
0,203,2143,normal
0,0,0,attack
0,0,0,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,45,79,normal
0,0,0,attack
0,360,462,normal
0,0,0,attack
0,45,111,normal
0,1,0,attack
0,7,365,normal
0,48,48,normal
0,961,333,normal
0,0,0,normal
0,218,761,normal
0,363,721,normal
0,0,0,attack
0,1173,361,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,383,0,normal
0,8,0,attack
0,59,0,normal
0,297,648,normal
0,332,455,normal
0,0,0,attack
0,205,313,normal
0,196,19714,normal
0,267,14496,normal
0,0,0,normal
0,8,0,attack
0,0,0,attack
0,389,8287,normal
0,45,111,normal
28,1494,4152,normal
0,45,139,normal
0,30,30,normal
0,0,0,attack
0,0,0,attack
0,1032,0,attack
0,0,0,attack
0,217,2226,normal
0,0,0,attack
0,220,1528,normal
0,202,2257,normal
0,0,0,attack
0,236,1408,normal
0,0,0,attack
27,1495,4152,normal
2,1332,324,normal
0,324,44823,normal
0,0,0,attack
0,0,0,attack
0,215,893,normal
0,0,0,attack
0,309,398,normal
0,0,0,attack
0,328,277,normal
0,0,0,attack
0,317,6866,normal
0,0,0,normal
0,1342,0,normal
18278,1,0,attack
0,0,0,attack
0,0,0,attack
10,1020,333,normal
0,244,255,normal
0,0,0,attack
0,1363,0,normal
0,0,0,attack
0,236,667,normal
0,44,44,normal
0,0,0,attack
0,285,511,normal
0,658,333,normal
0,0,0,attack
0,235,3241,normal
0,274,17066,normal
0,0,0,attack
0,249,14513,normal
0,287,1125,normal
0,0,0,attack
0,0,0,attack
0,361,5374,normal
1,1444,398,normal
0,0,0,attack
0,878,330,normal
0,276,0,normal
0,221,290,normal
0,0,0,attack
0,184,9215,normal
0,0,0,attack
0,285,7203,normal
0,229,392,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,313,2698,normal
23,245,773,normal
0,8,0,attack
0,0,0,attack
0,44,81,normal
0,0,0,normal
15,922,332,normal
0,516,4,normal
6,1199,0,normal
0,43,73,normal
0,46,134,normal
0,54540,8314,attack
0,1,0,attack
0,0,84,attack
1,0,0,attack
0,0,0,attack
0,265,279,normal
0,45,72,normal
0,0,0,attack
0,1,0,attack
0,314,1043,normal
4,0,4,normal
0,0,0,attack
0,0,0,attack
0,105,146,normal
0,0,0,attack
0,1,0,attack
0,0,0,attack
0,205,491,normal
0,0,0,attack
0,0,0,normal
0,218,5007,normal
0,239,371,normal
0,228,274,normal
